0.000000 10 0.070000
0.000000 2040 0.000245
0.511273 0.475482 0.439693 0.403903 0.368111 0.332300 0.296370 0.259694 0.218655 0.153382 
0.511338 0.475543 0.439749 0.403955 0.368158 0.332342 0.296406 0.259718 0.218659 0.153401 
0.511404 0.475604 0.439805 0.404007 0.368205 0.332384 0.296442 0.259743 0.218663 0.153421 
0.511469 0.475665 0.439862 0.404058 0.368252 0.332426 0.296478 0.259767 0.218667 0.153441 
0.511535 0.475726 0.439918 0.404110 0.368299 0.332468 0.296513 0.259792 0.218671 0.153460 
0.511600 0.475787 0.439975 0.404162 0.368346 0.332511 0.296549 0.259816 0.218675 0.153480 
0.511666 0.475848 0.440031 0.404214 0.368393 0.332553 0.296585 0.259841 0.218679 0.153500 
0.511732 0.475909 0.440088 0.404266 0.368440 0.332595 0.296621 0.259865 0.218684 0.153519 
0.511797 0.475970 0.440144 0.404317 0.368488 0.332637 0.296657 0.259890 0.218688 0.153539 
0.511863 0.476032 0.440200 0.404369 0.368535 0.332679 0.296692 0.259914 0.218693 0.153559 
0.511929 0.476093 0.440257 0.404421 0.368582 0.332722 0.296728 0.259939 0.218698 0.153579 
0.511994 0.476154 0.440314 0.404473 0.368629 0.332764 0.296764 0.259963 0.218702 0.153598 
0.512060 0.476215 0.440370 0.404525 0.368677 0.332806 0.296800 0.259988 0.218707 0.153618 
0.512126 0.476276 0.440427 0.404577 0.368724 0.332848 0.296836 0.260012 0.218712 0.153638 
0.512192 0.476337 0.440483 0.404629 0.368771 0.332890 0.296871 0.260037 0.218717 0.153658 
0.512258 0.476399 0.440540 0.404681 0.368818 0.332933 0.296907 0.260061 0.218722 0.153677 
0.512324 0.476460 0.440597 0.404733 0.368866 0.332975 0.296943 0.260086 0.218727 0.153697 
0.512389 0.476521 0.440653 0.404785 0.368913 0.333017 0.296979 0.260111 0.218733 0.153717 
0.512455 0.476582 0.440710 0.404837 0.368960 0.333060 0.297015 0.260135 0.218738 0.153737 
0.512521 0.476644 0.440767 0.404889 0.369008 0.333102 0.297050 0.260160 0.218743 0.153756 
0.512587 0.476705 0.440823 0.404941 0.369055 0.333144 0.297086 0.260184 0.218749 0.153776 
0.512653 0.476767 0.440880 0.404993 0.369102 0.333186 0.297122 0.260209 0.218755 0.153796 
0.512719 0.476828 0.440937 0.405045 0.369150 0.333229 0.297158 0.260233 0.218760 0.153816 
0.512785 0.476889 0.440994 0.405098 0.369197 0.333271 0.297194 0.260258 0.218766 0.153836 
0.512852 0.476951 0.441050 0.405150 0.369245 0.333313 0.297229 0.260283 0.218772 0.153855 
0.512918 0.477012 0.441107 0.405202 0.369292 0.333356 0.297265 0.260307 0.218778 0.153875 
0.512984 0.477074 0.441164 0.405254 0.369340 0.333398 0.297301 0.260332 0.218784 0.153895 
0.513050 0.477135 0.441221 0.405306 0.369387 0.333441 0.297337 0.260356 0.218790 0.153915 
0.513116 0.477197 0.441278 0.405359 0.369435 0.333483 0.297373 0.260381 0.218796 0.153935 
0.513182 0.477258 0.441335 0.405411 0.369482 0.333525 0.297409 0.260406 0.218802 0.153955 
0.513249 0.477320 0.441392 0.405463 0.369530 0.333568 0.297444 0.260430 0.218809 0.153975 
0.513315 0.477382 0.441449 0.405515 0.369577 0.333610 0.297480 0.260455 0.218815 0.153994 
0.513381 0.477443 0.441506 0.405568 0.369625 0.333653 0.297516 0.260480 0.218822 0.154014 
0.513447 0.477505 0.441563 0.405620 0.369672 0.333695 0.297552 0.260504 0.218828 0.154034 
0.513514 0.477567 0.441620 0.405673 0.369720 0.333738 0.297588 0.260529 0.218835 0.154054 
0.513580 0.477628 0.441677 0.405725 0.369768 0.333780 0.297624 0.260553 0.218842 0.154074 
0.513647 0.477690 0.441734 0.405777 0.369815 0.333823 0.297659 0.260578 0.218848 0.154094 
0.513713 0.477752 0.441791 0.405830 0.369863 0.333865 0.297695 0.260603 0.218855 0.154114 
0.513779 0.477814 0.441848 0.405882 0.369911 0.333908 0.297731 0.260628 0.218862 0.154134 
0.513846 0.477875 0.441905 0.405935 0.369958 0.333950 0.297767 0.260652 0.218869 0.154154 
0.513912 0.477937 0.441963 0.405987 0.370006 0.333993 0.297803 0.260677 0.218876 0.154174 
0.513979 0.477999 0.442020 0.406040 0.370054 0.334035 0.297839 0.260702 0.218884 0.154194 
0.514045 0.478061 0.442077 0.406092 0.370102 0.334078 0.297875 0.260726 0.218891 0.154214 
0.514112 0.478123 0.442134 0.406145 0.370149 0.334120 0.297910 0.260751 0.218898 0.154234 
0.514179 0.478185 0.442191 0.406197 0.370197 0.334163 0.297946 0.260776 0.218906 0.154254 
0.514245 0.478247 0.442249 0.406250 0.370245 0.334206 0.297982 0.260801 0.218913 0.154274 
0.514312 0.478309 0.442306 0.406302 0.370293 0.334248 0.298018 0.260825 0.218921 0.154294 
0.514379 0.478371 0.442363 0.406355 0.370340 0.334291 0.298054 0.260850 0.218929 0.154314 
0.514445 0.478433 0.442421 0.406408 0.370388 0.334333 0.298090 0.260875 0.218936 0.154334 
0.514512 0.478495 0.442478 0.406460 0.370436 0.334376 0.298126 0.260900 0.218944 0.154354 
0.514579 0.478557 0.442535 0.406513 0.370484 0.334419 0.298162 0.260924 0.218952 0.154374 
0.514645 0.478619 0.442593 0.406566 0.370532 0.334461 0.298198 0.260949 0.218960 0.154394 
0.514712 0.478681 0.442650 0.406619 0.370580 0.334504 0.298234 0.260974 0.218968 0.154414 
0.514779 0.478743 0.442708 0.406671 0.370628 0.334547 0.298269 0.260999 0.218976 0.154434 
0.514846 0.478805 0.442765 0.406724 0.370676 0.334589 0.298305 0.261024 0.218984 0.154454 
0.514913 0.478868 0.442823 0.406777 0.370724 0.334632 0.298341 0.261049 0.218992 0.154474 
0.514980 0.478930 0.442880 0.406830 0.370772 0.334675 0.298377 0.261073 0.219001 0.154494 
0.515047 0.478992 0.442938 0.406882 0.370820 0.334718 0.298413 0.261098 0.219009 0.154514 
0.515114 0.479054 0.442995 0.406935 0.370868 0.334760 0.298449 0.261123 0.219018 0.154534 
